timestamp,actual_clean,actual_contaminated,forecast,abs_error,true_label,fault_type,score_residual_robust_z_mad,flag_residual_robust_z_mad,score_residual_adaptive_rolling,flag_residual_adaptive_rolling,score_lstm_autoencoder,flag_lstm_autoencoder,score_isolation_forest,flag_isolation_forest,score_local_outlier_factor,flag_local_outlier_factor,score_one_class_svm,flag_one_class_svm,score_consensus_ensemble,flag_consensus_ensemble
2016-11-07 18:00:00,37.20728642852341,37.20728642852341,36.317350309880986,0.8899361186424244,0,,0.5968869728572347,0,0.0954413829316682,0,0.04813755,0,0.5447053939159422,0,1.2756189,0,-28.818939884789256,0,0.3455993930197268,0
2016-11-07 19:00:00,37.462283242771335,37.462283242771335,36.85029563647773,0.6119876062936029,0,,0.8459988613321535,0,0.0954413829316682,0,0.06031012,0,0.5417510849474627,0,1.2739425,0,-28.722930220049168,0,0.3969398077895801,0
2016-11-07 20:00:00,34.03535812886906,34.03535812886906,36.91513826460535,2.87978013573629,0,,1.835717239970246,0,0.0954413829316682,0,0.058702275,0,0.539332679555703,0,1.2561361,0,-28.599387094785687,0,0.42450682852807287,0
2016-11-07 21:00:00,32.241000142243784,32.241000142243784,34.07850761987812,1.8375074776343325,0,,1.0064173195858186,0,0.0954413829316682,0,0.056513134,0,0.537835158841449,0,1.2390206,0,-28.587494968740305,0,0.38391502276176026,0
2016-11-07 22:00:00,33.06578330600592,33.06578330600592,32.57320896913823,0.4925743368676905,0,,0.8301332236431817,0,0.0954413829316682,0,0.06383213,0,0.531314001467142,0,1.2422758,0,-28.53991578621094,0,0.36747597369752155,0
2016-11-07 23:00:00,36.500622486312785,36.500622486312785,32.98021498685855,3.5204074994542367,0,,1.4024848122607436,0,0.0954413829316682,0,0.07985517,0,0.5227437631095008,0,1.2420058,0,-28.459875736738297,0,0.3973191704602934,0
2016-11-08 00:00:00,35.18812020436024,35.18812020436024,35.04042877670326,0.14769142765698007,0,,0.5464684478192199,0,0.0954413829316682,0,0.07815964,0,0.5182690474368624,0,1.2372693,0,-28.469282617382824,0,0.3000758725341426,0
2016-11-08 01:00:00,29.99292299812222,29.99292299812222,32.23361507526813,2.240692077145912,0,,1.365575602699295,0,0.0954413829316682,0,0.065919496,0,0.5273511096864493,0,1.2183007,0,-28.410104064590676,0,0.37873039959534655,0
2016-11-08 02:00:00,27.819264069293016,27.819264069293016,26.759053949754463,1.060210119538553,0,,0.6851211930859626,0,0.0954413829316682,0,0.05821243,0,0.5257344094713512,0,1.2229029,0,-28.317326085341683,0,0.3190440060698027,0
2016-11-08 03:00:00,23.415436517606512,23.415436517606512,24.485198545986986,1.0697620283804739,0,,0.5079551557552575,0,0.0954413829316682,0,0.059309453,0,0.5232574936330048,0,1.2327982,0,-28.436687759308544,0,0.29071825998988365,0
2016-11-08 04:00:00,22.03133025327086,22.03133025327086,21.4094413146171,0.6218889386537576,0,,0.5878102572677087,0,0.0954413829316682,0,0.054400485,0,0.5282730858990917,0,1.2351353,0,-28.404924395931996,0,0.31246838644410724,0
2016-11-08 05:00:00,21.82372752942859,21.82372752942859,21.4832574764303,0.3404700529982918,0,,0.9313773928757197,0,0.0954413829316682,0,0.048791956,0,0.5251106975745159,0,1.2431933,0,-28.384829429553346,0,0.35116337885685384,0
2016-11-08 06:00:00,25.7993069157269,25.7993069157269,26.668274288731084,0.8689673730041854,0,,0.1359868053329875,0,0.0954413829316682,0,0.047425512,0,0.5259375551321509,0,1.2424138,0,-28.39356682343012,0,0.2458270106221548,0
2016-11-08 07:00:00,26.41563750576614,26.41563750576614,27.120546682348508,0.704909176582369,0,,0.13590859402010455,0,0.0954413829316682,0,0.05174187,0,0.5254261560481239,0,1.2424378,0,-28.332364134045232,0,0.255563985837127,0
2016-11-08 08:00:00,26.446559559824554,26.446559559824554,27.297350485529392,0.8507909257048389,0,,0.22953639248408106,0,0.0954413829316682,0,0.047190815,0,0.5275168488758101,0,1.252909,0,-28.26063235638945,0,0.2716236722306525,0
2016-11-08 09:00:00,27.93975745570004,27.93975745570004,27.59968987300519,0.34006758269485005,0,,0.6645965780438773,0,0.0954413829316682,0,0.041502308,0,0.5345373283473172,0,1.262286,0,-28.142154778644045,0,0.33700050581689434,0
2016-11-08 10:00:00,27.773687060721763,27.773687060721763,28.823678255512252,1.0499911947904899,0,,0.2586840299480176,0,0.0954413829316682,0,0.03709234,0,0.5310036064351557,0,1.268155,0,-28.03432146774762,0,0.2761760242792109,0
2016-11-08 11:00:00,28.2466917991512,28.2466917991512,28.765261446957226,0.5185696478060251,0,,0.7283142538021516,0,0.0954413829316682,0,0.031471044,0,0.5304634284337563,0,1.2710552,0,-27.960521711017932,0,0.33168942842690946,0
2016-11-08 12:00:00,28.61634956083866,28.61634956083866,29.26660192760094,0.650252366762281,0,,0.6801817959008629,0,0.0954413829316682,0,0.03448434,0,0.5290387288501114,0,1.2744697,0,-27.885889408066532,0,0.3320687910976226,0
2016-11-08 13:00:00,27.63039043990969,27.63039043990969,29.68372993693532,2.053339497025629,0,,0.4466145559790766,0,0.0954413829316682,0,0.034055002,0,0.5288644168413087,0,1.2780272,0,-27.75919689422677,0,0.3043753161355589,0
2016-11-08 14:00:00,29.33520660031342,29.33520660031342,29.257882643348125,0.07732395696529437,0,,0.578548896928,0,0.0954413829316682,0,0.04318309,0,0.5305780921398403,0,1.2960194,0,-27.52616039206678,0,0.35773899848254936,0
2016-11-08 15:00:00,29.52484229540774,29.52484229540774,30.775320403858387,1.2504781084506469,0,,0.169951231364374,0,0.0954413829316682,0,0.05259015,0,0.5241585357646417,0,1.3069136,0,-27.293904508327252,0,0.3247344461305008,0
2016-11-08 16:00:00,30.047732717059716,30.047732717059716,31.086695059975096,1.0389623429153794,0,,0.39654922031991946,0,0.0954413829316682,0,0.024668336,0,0.525803300683939,0,1.3300484,0,-27.0034706921785,0,0.3091805766312595,0
2016-11-08 17:00:00,32.52501373155208,32.52501373155208,31.706097713549713,0.8189160180023656,0,,0.060637335960388755,0,0.0954413829316682,0,0.024950728,0,0.5232697585299086,0,1.3390213,0,-26.713609176705354,0,0.2717501264542236,0
2016-11-08 18:00:00,31.988640983024936,31.988640983024936,33.46842468073959,1.4797836977146517,0,,0.03993685805257811,0,0.0954413829316682,0,0.024412975,0,0.5262435689053468,0,1.3470112,0,-26.563322068007633,0,0.2835103692463328,0
2016-11-08 19:00:00,34.79184933859498,34.79184933859498,33.08951742889253,1.7023319097024512,0,,0.5407420586805896,0,0.0954413829316682,0,0.012289549,0,0.5239233807738849,0,1.3580719,0,-26.941154564087032,0,0.3190440060698027,0
2016-11-08 20:00:00,32.525893317000886,32.525893317000886,34.803872052889,2.2779787358881123,0,,1.1120839557617856,0,0.0954413829316682,0,0.036880616,0,0.5223742426092867,0,1.3724518,0,-27.106002918649136,0,0.40579160343955495,0
2016-11-08 21:00:00,33.62824222415193,33.62824222415193,32.709215542187366,0.9190266819645672,0,,0.566060006402153,0,0.0954413829316682,0,0.049408276,0,0.5223888820417047,0,1.3828297,0,-27.05409278006526,0,0.3767071320182094,0
2016-11-08 22:00:00,33.960617594701894,33.960617594701894,33.311914515667574,0.6487030790343198,0,,0.9374811778696003,0,0.0954413829316682,0,0.04404174,0,0.5182454520381995,0,1.389636,0,-26.958260511156784,0,0.4026302478502782,0
2016-11-08 23:00:00,34.409060799704896,34.409060799704896,32.96096298080818,1.4480978188967129,0,,0.10022261839919674,0,0.0954413829316682,0,0.028385067,0,0.5163518240980202,0,1.4120942,0,-27.229794575010022,0,0.2577137076378351,0
2016-11-09 00:00:00,32.0097440587865,32.0097440587865,32.59612603692722,0.5863819781407145,0,,0.11905878480088462,0,0.0954413829316682,0,0.02735958,0,0.5146665912583621,0,1.3976061,0,-27.5545562343304,0,0.24544764795144156,0
2016-11-09 01:00:00,31.137771649643927,31.137771649643927,29.568956494518336,1.5688151551255913,0,,0.5111672238200411,0,0.6095622124263772,0,0.024998061,0,0.5201801526404884,0,1.4096249,0,-27.693335532849716,0,0.37000505816894286,0
2016-11-09 02:00:00,29.12270909449804,29.12270909449804,27.227571967229334,1.895137127268704,0,,0.14110793873816263,0,0.05856024872438789,0,0.019925268,0,0.523624106729357,0,1.4243884,0,-27.67914025399681,0,0.26340414769853315,0
2016-11-09 03:00:00,24.791365133587558,24.791365133587558,24.45426988402453,0.3370952495630277,0,,0.8639259150451292,0,1.291292736481602,0,0.023998791,0,0.5228560981164474,0,1.4282385,0,-27.711573828388772,0,0.4836874051593323,0
2016-11-09 04:00:00,21.70566704480187,21.70566704480187,21.60516278225924,0.100504262542632,0,,0.13836121672620766,0,0.6259636817123304,0,0.025615579,0,0.5257821507899091,0,1.4432522,0,-27.668013699506723,0,0.3548305513404148,0
2016-11-09 05:00:00,22.241395522685167,22.241395522685167,20.54748330641491,1.693912216270256,0,,0.32842371409231674,0,0.28370840410712206,0,0.023143211,0,0.5210182246720866,0,1.4576557,0,-27.57236775769761,0,0.3115832068791098,0
2016-11-09 06:00:00,26.45716983463013,26.45716983463013,26.82050008461366,0.36333024998353025,0,,0.4334550522335026,0,0.4582975498028479,0,0.028829241,0,0.521121137982444,0,1.4783691,0,-27.492327367284293,0,0.3598887202832574,0
2016-11-09 07:00:00,27.85264821004124,27.85264821004124,27.439640288147746,0.4130079218934952,0,,0.9396456496830382,0,1.5270484996237699,0,0.031954963,0,0.5178751886688523,0,1.4997693,0,-27.45693079432144,0,0.5044258978249874,0
2016-11-09 08:00:00,28.896377276196823,28.896377276196823,28.000026037585684,0.896351238611139,0,,0.24237980468322967,0,0.02777737631881122,0,0.031719577,0,0.5235976438575181,0,1.5149689,0,-27.407736460941948,0,0.29742033383915023,0
2016-11-09 09:00:00,30.503503169878023,30.503503169878023,28.55804901774336,1.945454152134662,0,,0.7409517233048265,0,2.066774344330893,0,0.029931406,0,0.5228545163968304,0,1.5159303,0,-27.370174296896316,0,0.5024026302478503,0
2016-11-09 10:00:00,31.137771649643927,31.137771649643927,29.5552989511136,1.582472698530328,0,,0.6471549673885494,0,1.7637275468385627,0,0.02775336,0,0.5304018597281722,0,1.5179995,0,-27.3605123028613,0,0.5039200809307031,0
2016-11-09 11:00:00,32.056347036236325,32.056347036236325,29.953636943637644,2.102710092598681,0,,1.0999134273123155,0,2.5039623694268793,0,0.026167205,0,0.5278198867690795,0,1.5206882,0,-27.376411832663187,0,0.5542488619119879,0
2016-11-09 12:00:00,29.91319982897997,29.91319982897997,30.683136563226622,0.7699367342466523,0,,0.6619975155379347,0,0.8259910786819209,0,0.026809042,0,0.5343971081142984,0,1.4938262,0,-27.360690190726,0,0.4733181588265048,0
2016-11-09 13:00:00,31.20283986427334,31.20283986427334,29.503410981190665,1.6994288830826747,0,,0.38297036282667163,0,1.0541020357955397,0,0.03299041,0,0.5319509995559367,0,1.495147,0,-27.326619598513116,0,0.4582701062215478,0
2016-11-09 14:00:00,29.943389139901566,29.943389139901566,30.728295132393004,0.7849059924914386,0,,0.25845446248117443,0,0.06920476446617842,0,0.03178555,0,0.5289211146581364,0,1.4946016,0,-27.33263978686524,0,0.31967627718765806,0
2016-11-09 15:00:00,31.16297823381399,31.16297823381399,30.11250036383178,1.0504778699822097,0,,0.21373755716407813,0,0.007551200654572601,0,0.029923463,0,0.5280133613901556,0,1.4872837,0,-27.305942367403077,0,0.30462822458270106,0
2016-11-09 16:00:00,35.609305070988924,35.609305070988924,31.287221513986964,4.32208355700196,0,,2.4374779335262393,0,4.971969122484177,1,0.028845489,0,0.5259365380095004,0,1.475946,0,-27.551420687898847,0,0.5837126960040465,0
2016-11-09 17:00:00,32.70585664666923,32.70585664666923,33.31488550274488,0.6090288560756463,0,,0.2666085547905113,0,0.09462565229273591,0,0.033703577,0,0.5245003925067844,0,1.4799869,0,-27.340056188815492,0,0.3134800202326758,0
2016-11-09 18:00:00,31.594421320805264,31.594421320805264,32.10378933986775,0.5093680190624887,0,,0.1203286302820319,0,0.18964721060728942,0,0.043803733,0,0.5224649043297184,0,1.4975096,0,-27.396787780506997,0,0.32448153768335863,0
2016-11-09 19:00:00,34.64354080612187,34.64354080612187,31.918170011447412,2.7253707946744576,0,,0.8108845338484021,0,1.9378428785794837,0,0.051564932,0,0.522839893932958,0,1.4905719,0,-27.477561166940472,0,0.5504552352048558,0
2016-11-09 20:00:00,36.30219373591196,36.30219373591196,34.09397109427919,2.208222641632773,0,,0.20494651552544565,0,0.7030662079979523,0,0.054184023,0,0.5235699575542541,0,1.504769,0,-27.60646059693826,0,0.4250126454223571,0
2016-11-09 21:00:00,35.30477393963812,35.30477393963812,34.49843771895086,0.8063362206872569,0,,0.535935890939216,0,0.6649805722334657,0,0.05415268,0,0.5217460210200342,0,1.4783638,0,-27.625372157282484,0,0.4490389479008599,0
2016-11-09 22:00:00,36.71224061317636,36.71224061317636,34.225069340681536,2.4871712724948267,0,,0.810163668734271,0,1.8380629703201832,0,0.05299315,0,0.5223769098473569,0,1.4719805,0,-27.744528958286097,0,0.5440060698027315,0
2016-11-09 23:00:00,36.70755120394303,36.70755120394303,34.6614921563938,2.046059047549228,0,,0.3738196016899658,0,0.9641727178105033,0,0.045454457,0,0.523248240490376,0,1.455758,0,-27.859858457336955,0,0.439934243803743,0
2016-11-10 00:00:00,35.40735944721599,35.40735944721599,32.932433844592204,2.4749256026237845,0,,1.1651061218950716,0,2.364525484416166,0,0.042278696,0,0.5164305858077046,0,1.455232,0,-28.181667503084075,0,0.5126454223571068,0
2016-11-10 01:00:00,30.694897439323068,30.694897439323068,31.22576549786386,0.5308680585407934,0,,0.16923156719170904,0,0.025612616359798047,0,0.03837663,0,0.5177263053596357,0,1.4516947,0,-28.42050763560954,0,0.23912493677288824,0
2016-11-10 02:00:00,31.243580713075715,31.243580713075715,27.586402922885338,3.657177790190378,0,,0.5446337470260845,0,1.2413384150297744,0,0.04153342,0,0.5201993783258645,0,1.445976,0,-28.64070674080274,0,0.42185128983308046,0
2016-11-10 03:00:00,24.902098553951863,24.902098553951863,26.286586547114386,1.384487993162523,0,,0.7154924022552351,0,1.5365308027682651,0,0.054561388,0,0.5255256045205885,0,1.4377116,0,-28.78952747587627,0,0.4996206373292868,0
2016-11-10 04:00:00,21.653583545162878,21.653583545162878,21.776386546992438,0.12280300182955983,0,,0.18207008180144374,0,0.5757506658279683,0,0.04525583,0,0.5212140244512894,0,1.436448,0,-28.916355318925486,0,0.32549317147192713,0
2016-11-10 05:00:00,21.929595696890956,21.929595696890956,20.672718995879737,1.256876701011219,0,,0.5001919698926477,0,0.6587104760544235,0,0.047754373,0,0.5242508717157451,0,1.4364297,0,-28.862840009739468,0,0.394790085988872,0
2016-11-10 06:00:00,26.524729229082418,26.524729229082418,26.40991120625728,0.11481802282513698,0,,0.797471668983218,0,1.1881580622846066,0,0.04724757,0,0.5222100001678849,0,1.4354692,0,-28.91866256488827,0,0.4666160849772382,0
2016-11-10 07:00:00,26.27641502490017,26.27641502490017,27.53137466893624,1.2549596440360702,0,,0.3383706618906391,0,0.8580387841208227,0,0.050952464,0,0.5189934813835483,0,1.4286386,0,-28.941914910915983,0,0.37898330804248864,0
2016-11-10 08:00:00,26.032966073619864,26.032966073619864,27.26371567271774,1.2307495990978765,0,,0.1721337923586204,0,0.5577638669439468,0,0.05567622,0,0.5221697025261275,0,1.4297144,0,-28.927805896400805,0,0.34635811836115327,0
2016-11-10 09:00:00,27.582351344648625,27.582351344648625,27.614073628123077,0.031722283474451274,0,,0.5938968537868833,0,0.8192340986887217,0,0.058027193,0,0.5225431873479991,0,1.4313197,0,-28.908261243721558,0,0.4386697015680323,0
2016-11-10 10:00:00,27.456142488353247,27.456142488353247,28.925957275652078,1.46981478729883,0,,0.3214963459596571,0,0.7569038973155516,0,0.056923747,0,0.5210907248915846,0,1.4342692,0,-28.96211123644913,0,0.38480020232675777,0
2016-11-10 11:00:00,28.438027515224338,28.438027515224338,28.952834191121003,0.514806675896665,0,,0.5671650226672742,0,0.6744907594765952,0,0.051321458,0,0.5226623112015324,0,1.4340262,0,-29.031285623346072,0,0.4030096105209913,0
2016-11-10 12:00:00,29.15204840640228,29.15204840640228,29.80113650674343,0.6490881003411495,0,,0.56287823396228,0,0.6690597347639647,0,0.04362523,0,0.5234005467599258,0,1.4336109,0,-29.10706726284305,0,0.38353566009104706,0
2016-11-10 13:00:00,32.61968517272537,32.61968517272537,30.33181654594058,2.287868626784789,0,,1.1159527886900271,0,1.9741342077823048,0,0.043090522,0,0.5248413053657718,0,1.451654,0,-29.14790330863537,0,0.5097369752149722,0
2016-11-10 14:00:00,29.936940926876396,29.936940926876396,32.69961070892883,2.762669782052434,0,,1.3045869163016661,0,2.2360950558133568,0,0.04718688,0,0.5257316580204773,0,1.4524164,0,-29.232219049725213,0,0.5292109256449166,0
2016-11-10 15:00:00,30.96279086317422,30.96279086317422,30.887687016653476,0.07510384652074364,0,,0.8274000309874133,0,1.054897786258796,0,0.04725199,0,0.5244329513086626,0,1.4582124,0,-29.192634828153377,0,0.47192716236722304,0
2016-11-10 16:00:00,31.957572270207425,31.957572270207425,32.014965159557825,0.057392889350399656,0,,0.8838363235869074,0,1.1243826032478157,0,0.03636493,0,0.5264174358412159,0,1.4514978,0,-29.180558388789684,0,0.462443095599393,0
2016-11-10 17:00:00,29.681943883187355,29.681943883187355,32.65986991745538,2.9779260342680267,0,,1.6776844894654557,0,2.7183936602065892,0,0.036011945,0,0.527278419415539,0,1.4438765,0,-29.16128205040086,0,0.5193474962063732,0
2016-11-10 18:00:00,31.52290507670357,31.52290507670357,31.31047142434979,0.21243365235378064,0,,0.9345343677508147,0,1.181372662151968,0,0.04624184,0,0.5211121742111231,0,1.4439791,0,-29.170420312730677,0,0.4747091552857865,0
2016-11-10 19:00:00,32.63434003546176,32.63434003546176,32.54143192571826,0.0929081097435045,0,,0.798184577860149,0,0.9524718375218313,0,0.044068232,0,0.5235992408581744,0,1.4246362,0,-29.14486256261212,0,0.4443601416287304,0
2016-11-10 20:00:00,31.615817714085022,31.615817714085022,32.93074833958777,1.3149306255027504,0,,0.5834464863383639,0,1.0707445083823226,0,0.044231255,0,0.522964107835242,0,1.4222237,0,-29.210687465467245,0,0.42109256449165405,0
2016-11-10 21:00:00,39.39029489913333,39.39029489913333,32.088737391046024,7.301557508087306,0,,4.507875648626539,1,6.850458608586385,1,0.05404946,0,0.5218568352155589,0,1.4541625,0,-29.08805631359326,0,0.5773899848254932,0
2016-11-10 22:00:00,36.179091420503134,36.179091420503134,36.506603863154425,0.3275124426512903,0,,0.8009287291067857,0,0.9525737617936356,0,0.06331473,0,0.5200585700916381,0,1.4252924,0,-28.832932625313912,0,0.47723823975720786,0
2016-11-10 23:00:00,39.07257512553133,39.07257512553133,33.70170058019826,5.370874545333066,0,,4.054610316345873,1,5.930256171187471,1,0.06536474,0,0.5187907163758336,0,1.4067749,0,-28.929094067250663,0,0.5778958017197776,0
2016-11-11 00:00:00,37.867640710802405,37.867640710802405,35.24667100652496,2.6209697042774422,0,,1.6777649150141607,0,2.54139706294518,0,0.08083803,0,0.5207769878349574,0,1.3674811,0,-28.903155495341103,0,0.569296914516945,0
2016-11-11 01:00:00,34.23232139299625,34.23232139299625,33.03637213696927,1.195949256026978,0,,0.13922949740512014,0,0.3891747919915507,0,0.079936676,0,0.5218706661553956,0,1.3549435,0,-28.842274916246215,0,0.3464845725847243,0
2016-11-11 02:00:00,27.309592576119083,27.309592576119083,29.369683722041135,2.0600911459220512,0,,1.2026594113757647,0,1.8755779852902614,0,0.057023387,0,0.5259607042676457,0,1.3450155,0,-28.74905076028151,0,0.5442589782498736,0
2016-11-11 03:00:00,24.473849837905,24.473849837905,23.943961034032274,0.5298888038727263,0,,0.4082112626473869,0,0.38505412733966315,0,0.05899027,0,0.5232358017344967,0,1.336294,0,-28.648141559204632,0,0.355209914011128,0
2016-11-11 04:00:00,21.746378341588958,21.746378341588958,21.644077952833527,0.10230038875543102,0,,0.07980451185325925,0,0.31142190080912974,0,0.0579078,0,0.526450797045248,0,1.3321786,0,-28.546648159728694,0,0.3232169954476479,0
2016-11-11 05:00:00,21.53634317484861,21.53634317484861,20.615028812031856,0.921314362816755,0,,0.8453227312875785,0,1.0032476647739526,0,0.059032056,0,0.5240017558794752,0,1.3327608,0,-28.423770920307582,0,0.4978502781992918,0
2016-11-11 06:00:00,24.62529492216217,24.62529492216217,26.071490337722782,1.446195415560613,0,,0.35290205361242993,0,0.6849128964530428,0,0.058185756,0,0.5224128158512334,0,1.3475231,0,-28.171497699976886,0,0.4033889731917046,0
2016-11-11 07:00:00,25.025845140004535,25.025845140004535,26.04978337295317,1.023938232948634,0,,0.1777606534733726,0,0.4325957994934864,0,0.04885873,0,0.5195460259235579,0,1.3374362,0,-28.09362899804098,0,0.323216995447648,0
2016-11-11 08:00:00,25.34500176562934,25.34500176562934,26.368845958314008,1.0238441926846669,0,,0.015642562811920304,0,0.19629965104420893,0,0.047403216,0,0.5209940998219228,0,1.3374242,0,-28.027795780248745,0,0.27984319676277186,0
2016-11-11 09:00:00,26.877270087231896,26.877270087231896,27.12855705283604,0.25128696560414454,0,,0.41557588606143026,0,0.4238129304850512,0,0.048081305,0,0.5222908615111672,0,1.3390187,0,-27.95064497952661,0,0.36456752655538693,0
2016-11-11 10:00:00,26.0761397324261,26.0761397324261,28.56057386422547,2.4844341317993717,0,,1.2472889857307285,0,1.974409833998571,0,0.047982227,0,0.5276928244937694,0,1.3469266,0,-27.97381707536728,0,0.5632271117855336,0
2016-11-11 11:00:00,35.16877593239051,35.16877593239051,28.27532683008862,6.89344910230189,0,,4.534828490505061,1,6.582750051441295,1,0.048755426,0,0.5276252895394093,0,1.3799533,0,-28.00582252074541,0,0.6155791603439554,0
2016-11-11 12:00:00,36.71224061317636,36.71224061317636,35.12228112877719,1.5899594843991736,0,,0.4721842135257298,0,0.8284393076393988,0,0.075892575,0,0.5303627434584962,0,1.36851,0,-28.04880667618214,0,0.48786039453717756,0
2016-11-11 13:00:00,31.750057468199458,31.750057468199458,35.784175419803155,4.034117951603697,0,,2.263573953448784,0,3.2948172121771826,0,0.07097143,0,0.5301890505396212,0,1.3731418,0,-28.0754657991675,0,0.6278452200303489,0
2016-11-11 14:00:00,38.599804554701294,38.599804554701294,32.089475273663766,6.510329281037528,0,,4.192421351763606,1,5.94138452235328,1,0.117673285,0,0.528993730635941,0,1.3729508,0,-28.217105591285424,0,0.6772888214466363,0
2016-11-11 15:00:00,38.80145722806181,38.80145722806181,36.94475954051674,1.856697687545065,0,,0.46958927925607363,0,0.758950132933822,0,0.13231851,0,0.5252810644055922,0,1.3466477,0,-28.096496888053764,0,0.5045523520485584,0
2016-11-11 16:00:00,35.65649431636936,35.65649431636936,36.54607899241176,0.8895846760423964,0,,0.3116603726585523,0,0.29264784345719397,0,0.12267635,0,0.5282091237069024,0,1.3414742,0,-27.939693923727987,0,0.43361153262518964,0
2016-11-11 17:00:00,34.409060799704896,34.409060799704896,34.67478542379229,0.2657246240873903,0,,0.27436453500433294,0,0.2286918801894484,0,0.12900503,0,0.5283722127823934,0,1.3516943,0,-28.002274314243127,0,0.4246332827516439,0
2016-11-11 18:00:00,33.9116699126354,33.9116699126354,34.082531955806736,0.1708620431713328,0,,0.16525570035543172,0,0.06473030690495031,0,0.12930168,0,0.5272847244671158,0,1.3527898,0,-27.981742575692348,0,0.389099645928174,0
2016-11-11 19:00:00,39.74523919882427,39.74523919882427,33.84277027616474,5.90246892265953,0,,3.211894678860281,0,4.611404164016088,1,0.1366892,0,0.5263633821204335,0,1.341964,0,-27.991311277297395,0,0.6812089023773394,0
